,Instrument,Exchange Name,Return On Assets - Actual,Company Name,Country of Headquarters,Date,Revenue from Business Activities - Total,Exchange Rate,Financial Period Absolute,Period End Date,Currency,Reported Currency,Organization Ultimate Parent,Country of Headquarters,NAICS Sector Name,NAICS Sector Code,NAICS Subsector Name,NAICS Subsector Code,SIC Industry Name,SIC Industry Group Name,Ultimate Parent Id,Price Close,Earnings Per Share - Mean,Net Income after Tax,Company Market Capitalization,P/E (Daily Time Series Ratio)
15043,NEIMETH.LG,,,,,2005-03-31T00:00:00Z,9531458.173,0.007674597,FY2005,3/31/05,USD,NGN,,,,,,,,,,0.017085388,,1178833.461,,6.072607178
15044,NEIMETH.LG,,,,,2006-03-31T00:00:00Z,9439450.98,0.007843137,FY2006,3/31/06,USD,NGN,,,,,,,,,,0.017499444,,977192.1569,,25.9348344
15045,NEIMETH.LG,,,,,2007-03-31T00:00:00Z,11767269.17,0.007824726,FY2007,3/31/07,USD,NGN,,,,,,,,,,0.030298363,,1348239.437,,29.26110386
15046,NEIMETH.LG,,,,,2008-03-31T00:00:00Z,16631177.38,0.008544087,FY2008,3/31/08,USD,NGN,,,,,,,,,,0.016660587,,1410893.712,,22.00485352
15047,NEIMETH.LG,,,,,2009-03-31T00:00:00Z,12681595.93,0.006791171,FY2009,3/31/09,USD,NGN,,,,,,,,,,0.006589818,,-2759796.265,18426065.17,9.564419616
15048,NEIMETH.LG,,,,,2010-03-31T00:00:00Z,12630133.6,0.006680027,FY2010,3/31/10,USD,NGN,,,,,,,,,,0.004804392,,-786873.7475,13433758.39,7.758550178
15049,NEIMETH.LG,,,,,2011-03-31T00:00:00Z,12241212.51,0.006449532,FY2011,3/31/11,USD,NGN,,,,,,,,,,0.004585706,,729293.7762,5470429.238,
15050,NEIMETH.LG,,,,,2012-09-30T00:00:00Z,,,FY2012,9/30/12,USD,,,,,,,,,,,0.004323709,,,8211406.267,
15051,NEIMETH.LG,,,,,2012-09-30T00:00:00Z,,,FY2012,9/30/12,USD,,,,,,,,,,,0.005426944,,,10306619.29,
15052,NEIMETH.LG,,,,,2013-09-30T00:00:00Z,12509441.69,0.006203474,FY2013,9/30/13,USD,NGN,,,,,,,,,,0.003524485,,810037.2208,6693547.554,9.375046947
15053,NEIMETH.LG,,,,,2015-09-30T00:00:00Z,7341079.505,0.005025631,FY2015,9/30/15,USD,NGN,,,,,,,,,,0.003696168,,-1687023.821,7019599.603,
15054,NEIMETH.LG,,,,,2016-09-30T00:00:00Z,6574105.09,0.003284072,FY2016,9/30/16,USD,NGN,,,,,,,,,,0.002119093,,213770.1149,4024489.966,19.96989554
15055,NEIMETH.LG,,,,,2016-09-30T00:00:00Z,6574105.09,0.003284072,FY2016,9/30/16,USD,NGN,,,,,,,,,,0.002225619,,213770.1149,4226797.782,
15056,NEIMETH.LG,,,,,2018-09-30T00:00:00Z,7406574.18,0.00326424,FY2018,9/30/18,USD,NGN,,,,,,,,,,0.002309743,,483159.7846,4386564.209,10.15017149
15057,NEIMETH.LG,,,,,2019-09-30T00:00:00Z,7750648.799,0.003268508,FY2019,9/30/19,USD,NGN,,,,,,,,,,0.002026144,,719552.2144,3847965.382,5.348977655
15058,NEIMETH.LG,,,,,2020-09-30T00:00:00Z,7459587.493,0.00262743,FY2020,9/30/20,USD,NGN,,,,,,,,,,0.005857631,,1004466.632,11124560.94,11.07799305
15059,NEIMETH.LG,,,,,2021-09-30T00:00:00Z,7434507.077,0.002440215,FY2021,9/30/21,USD,NGN,,,,,,,,,,0.004250668,,660265.9834,8072686.274,12.28328771
15060,NEIMETH.LG,,,,,2021-09-30T00:00:00Z,7434507.077,0.002440215,FY2021,9/30/21,USD,NGN,,,,,,,,,,0.00319496,,660265.9834,6067730.159,
15061,PHARMDE.LG,THE NIGERIAN STOCK EXCHANGE,,Pharma-Deko PLC,Nigeria,,,,,,,,Pharma-Deko PLC,Nigeria,Manufacturing,31-33,Chemical Manufacturing,325,,,4295986208,,,,,
15062,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,,,,,
15063,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,,,,,
15064,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,,,,,
15065,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.02210084,,,,
15066,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.019615693,,,,
15067,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.017434798,,,,
15068,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.041532567,,,,
15069,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.032217899,,,,
15070,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.024375,,,,
15071,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.041878173,,,,
15072,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.07681736,,,,
15073,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.031798319,,,3164938.106,
15074,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.027702265,,,2816716.025,
15075,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.021357091,,,2049075.216,
15076,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.01665599,,,1657570.788,
15077,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.0114807,,,1151396.498,
15078,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.011700383,,,1164398.688,
15079,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.011306533,,,2451487.477,
15080,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.005851414,,,1268706.106,
15081,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.007712418,,,1670299.518,
15082,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.004903563,,,1059383.296,
15083,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.004901961,,,1062845.333,
15084,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.00394011,,,854296.4854,
15085,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.005352798,,,1158622.749,
15086,PHARMDE.LG,,,,,,,,,,,,,,,,,,,,,0.004707043,,,1017299.568,
15087,PIKJ.J,JOHANNESBURG STOCK EXCHANGE,,Pick N Pay Stores Ltd,South Africa,1997-02-28T00:00:00Z,2188002681,0.223413762,FY1997,2/28/97,USD,ZAR,Pick N Pay Holdings Ltd,South Africa,Retail Trade,44-45,Food and Beverage Retailers,445,,,4295888552,1.457648026,0.06355092,47296693.48,228158194.1,
15088,PIKJ.J,,,,,1998-02-28T00:00:00Z,2218523761,0.202224469,FY1998,2/28/98,USD,ZAR,,,,,,,,,,0.968481862,0.066945921,44327603.64,151591515,
15089,PIKJ.J,,,,,1999-02-28T00:00:00Z,2021356398,0.161668418,FY1999,2/28/99,USD,ZAR,,,,,,,,,,1.706207345,0.067869407,48759194.89,844282740.8,
15090,PIKJ.J,,8.38,,,2000-02-29T00:00:00Z,2147861089,0.157853197,FY2000,2/29/00,USD,ZAR,,,,,,,,,,1.812788398,0.089461318,63267561.17,908699195.8,
15091,PIKJ.J,,10.2,,,2001-02-28T00:00:00Z,1973398565,0.130463144,FY2001,2/28/01,USD,ZAR,,,,,,,,,,0.902255639,0.084451694,63613829.09,456567518.8,16.41337386
15092,PIKJ.J,,,,,2002-02-28T00:00:00Z,1655887012,0.087997184,FY2002,2/28/02,USD,ZAR,,,,,,,,,,1.556465769,0.073261089,55200633.58,752463853.8,17.11227194
15093,PIKJ.J,,8.86,,,2003-02-28T00:00:00Z,3248852727,0.124029469,FY2003,2/28/03,USD,ZAR,,,,,,,,,,2.65917603,0.142672134,19968744.57,1285562383,17.95468339
15094,PIKJ.J,,8.91,,,2004-02-29T00:00:00Z,4438260843,0.151600139,FY2004,2/29/04,USD,ZAR,,,,,,,,,,4.113402245,0.179410591,130724800.3,1999664201,20.168301
15095,PIKJ.J,,10.83,,,2005-02-28T00:00:00Z,5510429808,0.172822011,FY2005,2/28/05,USD,ZAR,,,,,,,,,,4.550138724,,107063235.6,2211976601,21.66839058
15096,PIKJ.J,,10.823,,,2006-02-28T00:00:00Z,5705381976,0.162646585,FY2006,2/28/06,USD,ZAR,,,,,,,,,,4.735336195,0.24708921,110550884,2302007367,20.27341549
15097,PIKJ.J,,10.675,,,2007-02-28T00:00:00Z,5452127512,0.138600139,FY2007,2/28/07,USD,ZAR,,,,,,,,,,5.5,0.239958141,90020790.02,2783736351,22.08213003
15098,PIKJ.J,,10.567,,,2008-02-29T00:00:00Z,5440192123,0.128081972,FY2008,2/29/08,USD,ZAR,,,,,,,,,,3.814618644,0.254929469,123560678.8,1930707743,16.50706627
15099,PIKJ.J,,10.606,,,2009-02-28T00:00:00Z,4958935853,0.099453008,FY2009,2/28/09,USD,ZAR,,,,,,,,,,5.629228687,0.236507766,116688214.8,2849143368,14.38162471
15100,PIKJ.J,,9.986,,,2010-02-28T00:00:00Z,6375857588,0.12993763,FY2010,2/28/10,USD,ZAR,,,,,,,,,,7.333888931,0.327434967,107991164.2,3523180595,21.9411578
15101,PIKJ.J,,7.96,,,2012-03-03T00:00:00Z,7380056820,0.133381351,FY2012,3/3/12,USD,ZAR,,,,,,,,,,5.778053317,0.302911318,101930028.1,2775761334,30.85806614
15102,PIKJ.J,,6.7,,,2013-03-03T00:00:00Z,6557647840,0.110637827,FY2013,3/3/13,USD,ZAR,,,,,,,,,,5.264341159,0.204977518,58328262.43,2528975389,31.42282021
15103,PIKJ.J,,4.285,,,2014-03-02T00:00:00Z,5867800865,0.092967043,FY2014,3/2/14,USD,ZAR,,,,,,,,,,4.977505504,0.124303379,51289917.72,2391180309,45.15809676
15104,PIKJ.J,,2.58,,,2015-03-01T00:00:00Z,5739586727,0.085741233,FY2015,3/1/15,USD,ZAR,,,,,,,,,,4.54954176,0.121592658,72657120.81,2217093250,39.53567001
15105,PIKJ.J,,5.89,,,2016-02-29T00:00:00Z,4568795131,0.06306562,FY2016,2/29/16,USD,ZAR,,,,,,,,,,4.203990557,0.139217677,64295399.36,2053440537,34.49318892
15106,PIKJ.J,,6.92,,,2017-02-26T00:00:00Z,5981173292,0.077190274,FY2017,2/26/17,USD,ZAR,,,,,,,,,,4.640560479,0.152179979,87672713.24,2266683256,28.17275042
15107,PIKJ.J,,7.41,,,2018-02-25T00:00:00Z,6977772964,0.086655113,FY2018,2/25/18,USD,ZAR,,,,,,,,,,5.629015812,0.199982653,102253032.9,2749494580,31.33545059
15108,PIKJ.J,,7.08,,,2019-03-03T00:00:00Z,6208387242,0.070315576,FY2019,3/3/19,USD,ZAR,,,,,,,,,,4.723536833,0.241094244,93913483.71,2330830766,22.95863922
15109,PIKJ.J,,9.457,,,2020-03-01T00:00:00Z,5700553573,0.063849214,FY2020,3/1/20,USD,ZAR,,,,,,,,,,4.56562596,0.227989935,72047452.74,2252909596,21.1161936
15110,PIKJ.J,,5.139,,,2021-02-28T00:00:00Z,6167181268,0.066257636,FY2021,2/28/21,USD,ZAR,,,,,,,,,,3.421887553,0.16657035,58777149.07,1688531511,24.87589276
15111,PIKJ.J,,3.56,,,2022-02-27T00:00:00Z,6465329202,0.066058488,FY2022,2/27/22,USD,ZAR,,,,,,,,,,3.280994991,0.177443378,75498246.15,1619008032,22.94974413
15112,PIKJ.J,,3.29,,,,,,,,,,,,,,,,,,,3.339723836,0.176668097,,1647987799,19.90808418
15113,UNIF.ZI,ZIMBABWE STOCK EXCHANGE,,Unifreight Africa Ltd,Zimbabwe,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,Unifreight Africa Ltd,Zimbabwe,Transportation and Warehousing,48-49,Truck Transportation,484,,,4296989574,0,,,,
15114,UNIF.ZI,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,0,,,,
15115,UNIF.ZI,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,0,,,,
15116,UNIF.ZI,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,0,,,,
15117,UNIF.ZI,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,0,,,,
15118,UNIF.ZI,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,0,,,,
15119,UNIF.ZI,,,,,2002-12-31T00:00:00Z,,1,FY2002,12/31/02,USD,ZWL,,,,,,,,,,0,,,,
15120,UNIF.ZI,,,,,2003-12-31T00:00:00Z,,1,FY2003,12/31/03,USD,ZWL,,,,,,,,,,0,,,,
15121,UNIF.ZI,,,,,2004-12-31T00:00:00Z,,1,FY2004,12/31/04,USD,ZWL,,,,,,,,,,,,,,
15122,UNIF.ZI,,,,,2005-12-31T00:00:00Z,,1,FY2005,12/31/05,USD,ZWL,,,,,,,,,,0,,,,
15123,UNIF.ZI,,,,,2006-12-31T00:00:00Z,,1,FY2006,12/31/06,USD,ZWL,,,,,,,,,,0,,,,
15124,UNIF.ZI,,,,,2007-12-31T00:00:00Z,,,FY2007,12/31/07,USD,,,,,,,,,,,53846153846,,,,
15125,UNIF.ZI,,,,,2008-12-31T00:00:00Z,,,FY2008,12/31/08,USD,,,,,,,,,,,7.05E-06,,,,
15126,UNIF.ZI,,,,,2009-12-31T00:00:00Z,,,FY2009,12/31/09,USD,,,,,,,,,,,1.59E-05,,,,
15127,UNIF.ZI,,,,,2010-12-31T00:00:00Z,,,FY2010,12/31/10,USD,,,,,,,,,,,0.00013224,,,,
15128,UNIF.ZI,,,,,2011-12-31T00:00:00Z,,,FY2011,12/31/11,USD,,,,,,,,,,,2.65E-05,,,,
15129,UNIF.ZI,,,,,2012-12-31T00:00:00Z,26686259.69,0.002645503,FY2012,12/31/12,USD,ZWL,,,,,,,,,,7.94E-05,,-562005.4691,,
15130,UNIF.ZI,,,,,2013-12-31T00:00:00Z,3677000,0.002645503,FY2013,12/31/13,USD,ZWL,,,,,,,,,,5.29E-05,,2329000,,0.001055667
15131,UNIF.ZI,,,,,2014-12-31T00:00:00Z,29271000,0.002645503,FY2014,12/31/14,USD,ZWL,,,,,,,,,,2.65E-05,,-233000,,
15132,UNIF.ZI,,,,,2015-12-31T00:00:00Z,24087000,0.002645503,FY2015,12/31/15,USD,ZWL,,,,,,,,,,2.65E-05,,-3402000,,
15133,UNIF.ZI,,,,,2016-12-31T00:00:00Z,23834000,0.002645503,FY2016,12/31/16,USD,ZWL,,,,,,,,,,3.76E-05,,18000,,0.015208963
15134,UNIF.ZI,,,,,2017-12-31T00:00:00Z,22960000,0.002645503,FY2017,12/31/17,USD,ZWL,,,,,,,,,,0.000125926,,2073000,13464.20246,0.006178897
15135,UNIF.ZI,,,,,2018-12-31T00:00:00Z,445798.9418,0.002645503,FY2018,12/31/18,USD,ZWL,,,,,,,,,,0.005822831,,18666.66667,585949.782,0.676081731
15136,UNIF.ZI,,,,,2019-12-31T00:00:00Z,81255098.11,0.061146746,FY2019,12/31/19,USD,ZWL,,,,,,,,,,0.002332525,,1036070.466,248353.8526,1.007911564
15137,UNIF.ZI,,,,,2020-12-31T00:00:00Z,19042611.22,0.012540459,FY2020,12/31/20,USD,ZWL,,,,,,,,,,0.273716599,,-955796.1373,30115258.45,
15138,UNIF.ZI,,,,,2021-12-31T00:00:00Z,30313792.49,0.009438503,FY2021,12/31/21,USD,ZWL,,,,,,,,,,0.078257576,,5480164.985,8332415.668,37.5841368
15139,PMVJ.J,JOHANNESBURG STOCK EXCHANGE,,Primeserv Group Ltd,South Africa,1997-02-28T00:00:00Z,,,FY1997,2/28/97,USD,,Primeserv Group Ltd,South Africa,"Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",541,,,4295888837,,,,,
15140,PMVJ.J,,,,,1998-02-28T00:00:00Z,,,FY1998,2/28/98,USD,,,,,,,,,,,0.6031773,,,,
15141,PMVJ.J,,,,,1999-02-28T00:00:00Z,58410799.45,0.161668418,FY1999,2/28/99,USD,ZAR,,,,,,,,,,0.324991875,,3157545.873,,
15142,PMVJ.J,,,,,2000-02-29T00:00:00Z,94808050.51,0.157853197,FY2000,2/29/00,USD,ZAR,,,,,,,,,,0.046143705,,2792580.9,,
15143,PMVJ.J,,,,,2001-06-30T00:00:00Z,,,FY2001,6/30/01,USD,,,,,,,,,,,0.01336675,,,,1.410437236
15144,PMVJ.J,,,,,2002-06-30T00:00:00Z,51967235.49,0.097513408,FY2002,6/30/02,USD,ZAR,,,,,,,,,,0.0234055,,556899.0736,3090994.57,4.842615012
15145,PMVJ.J,,,,,2003-06-30T00:00:00Z,62121285.14,0.133868809,FY2003,6/30/03,USD,ZAR,,,,,,,,,,0.037453184,,585542.1687,4946170.15,7.064142413
15146,PMVJ.J,,,,,2004-06-30T00:00:00Z,64618788.13,0.162667751,FY2004,6/30/04,USD,ZAR,,,,,,,,,,0.035460364,,-1388857.259,4682992.961,
15147,PMVJ.J,,,,,2005-06-30T00:00:00Z,56294665.66,0.15026296,FY2005,6/30/05,USD,ZAR,,,,,,,,,,0.050733254,,494365.139,6699972.693,12.17656012
15148,PMVJ.J,,,,,2005-06-30T00:00:00Z,56294665.66,0.15026296,FY2005,6/30/05,USD,ZAR,,,,,,,,,,0.052932761,,494365.139,6990445.624,16.7724388
15149,PMVJ.J,,,,,2006-12-31T00:00:00Z,,,FY2006,12/31/06,USD,,,,,,,,,,,0.109649123,,,14480563.93,11.78504086
15150,PMVJ.J,,,,,2007-12-31T00:00:00Z,69327046.78,0.14619883,FY2007,12/31/07,USD,ZAR,,,,,,,,,,0.059322034,,2094444.444,7834230.517,3.823830659
15151,PMVJ.J,,,,,2008-12-31T00:00:00Z,57190466.1,0.105932203,FY2008,12/31/08,USD,ZAR,,,,,,,,,,0.054127199,,1985487.288,7148186.36,3.158060951
15152,PMVJ.J,,,,,2010-03-31T00:00:00Z,,,FY2010,3/31/10,USD,,,,,,,,,,,0.063641185,,,8404629.451,4.288777698
15153,PMVJ.J,,,,,2011-03-31T00:00:00Z,,,FY2011,3/31/11,USD,,,,,,,,,,,0.055796652,,,7368658.94,4.595118963
15154,PMVJ.J,,,,,2012-03-31T00:00:00Z,75731241.83,0.130718954,FY2012,3/31/12,USD,ZAR,,,,,,,,,,0.041414237,,1188235.294,5469277.742,3.949447077
15155,PMVJ.J,,,,,2013-03-31T00:00:00Z,72990398.7,0.108489287,FY2013,3/31/13,USD,ZAR,,,,,,,,,,0.029673591,,513262.8153,3918775.757,5.322802198
15156,PMVJ.J,,,,,2014-03-31T00:00:00Z,60707151.34,0.09503445,FY2014,3/31/14,USD,ZAR,,,,,,,,,,0.03026111,,612211.9268,3996365.213,5.077614972
15157,PMVJ.J,,,,,2015-03-31T00:00:00Z,53685208.86,0.082470826,FY2015,3/31/15,USD,ZAR,,,,,,,,,,0.03492546,,918312.6469,4612352.05,3.629276161
15158,PMVJ.J,,,,,2016-03-31T00:00:00Z,38769956.04,0.067733698,FY2016,3/31/16,USD,ZAR,,,,,,,,,,0.036413689,,760243.0285,4808891.604,3.287743293
15159,PMVJ.J,,,,,2017-03-31T00:00:00Z,47849206.76,0.074517314,FY2017,3/31/17,USD,ZAR,,,,,,,,,,0.048553903,,1247643.39,6412161.604,3.217848332
15160,PMVJ.J,,,,,2018-03-31T00:00:00Z,61304116.3,0.084523709,FY2018,3/31/18,USD,ZAR,,,,,,,,,,0.04251671,,1664018.257,5614873.407,2.620274914
15161,PMVJ.J,,,,,2019-03-31T00:00:00Z,55704125.67,0.069048852,FY2019,3/31/19,USD,ZAR,,,,,,,,,,0.058818944,,1588399.793,7832958.881,3.091132546
15162,PMVJ.J,,,,,2020-03-31T00:00:00Z,45271801.89,0.056053183,FY2020,3/31/20,USD,ZAR,,,,,,,,,,0.061275344,,1361195.502,7534847.145,3.719623078
15163,PMVJ.J,,,,,2021-03-31T00:00:00Z,49927809.57,0.067720855,FY2021,3/31/21,USD,ZAR,,,,,,,,,,0.069052536,,387701.8928,8458159.598,7.767264511
15164,PMVJ.J,,,,,2022-03-31T00:00:00Z,53212930.88,0.068475328,FY2022,3/31/22,USD,ZAR,,,,,,,,,,0.073103294,,1190785.96,8640366.145,6.537670691
15165,POLYPRO.LG,THE NIGERIAN STOCK EXCHANGE,,Poly Products Nigeria PLC,Nigeria,1997-03-31T00:00:00Z,,,FY1997,3/31/97,USD,,Poly Products Nigeria PLC,Nigeria,Manufacturing,31-33,Plastics and Rubber Products Manufacturing,326,,,4295986252,,,,,
15166,POLYPRO.LG,,,,,1998-03-31T00:00:00Z,,,FY1998,3/31/98,USD,,,,,,,,,,,,,,,
15167,POLYPRO.LG,,,,,1999-03-31T00:00:00Z,,,FY1999,3/31/99,USD,,,,,,,,,,,,,,,
15168,POLYPRO.LG,,,,,2000-03-31T00:00:00Z,,,FY2000,3/31/00,USD,,,,,,,,,,,,,,,
15169,POLYPRO.LG,,,,,2001-03-31T00:00:00Z,,,FY2001,3/31/01,USD,,,,,,,,,,,0.000161345,,,,
15170,POLYPRO.LG,,,,,2002-03-31T00:00:00Z,,,FY2002,3/31/02,USD,,,,,,,,,,,0.000112135,,,,
15171,POLYPRO.LG,,,,,2003-03-31T00:00:00Z,8818108.838,0.007719027,FY2003,3/31/03,USD,NGN,,,,,,,,,,0.000128186,,223998.4562,,
15172,POLYPRO.LG,,,,,2004-03-31T00:00:00Z,10362607.69,0.007692308,FY2004,3/31/04,USD,NGN,,,,,,,,,,0.000128736,,278769.2308,,8.275862069
15173,POLYPRO.LG,,,,,2004-03-31T00:00:00Z,10362607.69,0.007692308,FY2004,3/31/04,USD,NGN,,,,,,,,,,0.000174319,,278769.2308,,11.03448276
15174,POLYPRO.LG,,,,,2005-03-31T00:00:00Z,10742501.92,0.007674597,FY2005,3/31/05,USD,NGN,,,,,,,,,,0.00034375,,-9386.032233,,
15175,POLYPRO.LG,,,,,2007-03-31T00:00:00Z,,,FY2007,3/31/07,USD,,,,,,,,,,,0.000818951,,,,806.6666667
15176,POLYPRO.LG,,,,,2008-03-31T00:00:00Z,14473684.21,0.008544087,FY2008,3/31/08,USD,NGN,,,,,,,,,,0.001926944,,112517.0882,,2220
15177,POLYPRO.LG,,,,,2008-03-31T00:00:00Z,14473684.21,0.008544087,FY2008,3/31/08,USD,NGN,,,,,,,,,,0.001191034,,112517.0882,7146202.743,1483.333333
15178,POLYPRO.LG,,,,,2009-03-31T00:00:00Z,14234295.42,0.006791171,FY2009,3/31/09,USD,NGN,,,,,,,,,,0.000489635,,395932.0883,2937808.49,7.654320988
15179,POLYPRO.LG,,,,,2010-03-31T00:00:00Z,16132264.53,0.006680027,FY2010,3/31/10,USD,NGN,,,,,,,,,,0.000271616,,405263.8611,1553637.485,
15180,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.000271616,,349096.6719,67264.57399,
15181,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1641651.032,
15182,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1435210.498,
15183,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15184,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15185,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15186,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15187,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15188,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15189,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15190,POLYPRO.LG,,,,,2012-03-31T00:00:00Z,16191600.63,0.006339144,FY2012,3/31/12,USD,NGN,,,,,,,,,,0.006447651,,349096.6719,1388888.889,
15191,PPCJ.J,JOHANNESBURG STOCK EXCHANGE,,PPC Ltd,South Africa,1997-09-30T00:00:00Z,389034616.2,0.215007525,FY1997,9/30/97,USD,ZAR,PPC Ltd,South Africa,Manufacturing,31-33,Nonmetallic Mineral Product Manufacturing,327,,,4295888664,0.817552345,,48505697.7,532800365.1,
15192,PPCJ.J,,,,,1998-09-30T00:00:00Z,303754208.8,0.168350168,FY1998,9/30/98,USD,ZAR,,,,,,,,,,0.416654661,,25168350.17,273352053.8,
15193,PPCJ.J,,,,,1999-09-30T00:00:00Z,289925062.4,0.166527893,FY1999,9/30/99,USD,ZAR,,,,,,,,,,0.570789877,,32339716.9,397674363.6,
15194,PPCJ.J,,,,,2000-09-30T00:00:00Z,245975103.7,0.138312586,FY2000,9/30/00,USD,ZAR,,,,,,,,,,0.48057922,,29903181.19,335012711,
15195,PPCJ.J,,,,,2001-09-30T00:00:00Z,229429748.8,0.110771412,FY2001,9/30/01,USD,ZAR,,,,,,,,,,0.404190958,,58620231.29,302390556.5,14.36893994
15196,PPCJ.J,,,,,2002-09-30T00:00:00Z,244594594.6,0.095165588,FY2002,9/30/02,USD,ZAR,,,,,,,,,,0.789575375,,54586981.35,591509602.7,8.977222814
15197,PPCJ.J,,,,,2003-09-30T00:00:00Z,435138293.7,0.144281406,FY2003,9/30/03,USD,ZAR,,,,,,,,,,1.42481512,,90248019.74,1067398823,12.29209653
15198,PPCJ.J,,,,,2004-09-30T00:00:00Z,535290822.5,0.155603274,FY2004,9/30/04,USD,ZAR,,,,,,,,,,3.349006111,,120654778.6,2509730866,19.52141854
15199,PPCJ.J,,,,,2005-09-30T00:00:00Z,625911632.7,0.157517524,FY2005,9/30/05,USD,ZAR,,,,,,,,,,3.223184727,,149436874.9,2415440858,17.46914164
15200,PPCJ.J,,,,,2006-09-30T00:00:00Z,603461597.9,0.128779684,FY2006,9/30/06,USD,ZAR,,,,,,,,,,3.678852996,,154793179.8,2756916712,18.8684045
15201,PPCJ.J,,,,,2007-09-30T00:00:00Z,812258299.9,0.145932142,FY2007,9/30/07,USD,ZAR,,,,,,,,,,4.236253452,,207369573.1,3174630231,16.38690088
15202,PPCJ.J,,,,,2008-09-30T00:00:00Z,755081816.6,0.120851763,FY2008,9/30/08,USD,ZAR,,,,,,,,,,2.209245127,,179948275.4,1946655891,11.09399799
15203,PPCJ.J,,,,,2009-09-30T00:00:00Z,908640321.5,0.133958473,FY2009,9/30/09,USD,ZAR,,,,,,,,,,3.126357943,,150167448.1,2754761358,16.60625558
15204,PPCJ.J,,,,,2010-09-30T00:00:00Z,978720345.1,0.143781452,FY2010,9/30/10,USD,ZAR,,,,,,,,,,3.523015077,,232207045.3,3104272119,11.60279164
15205,PPCJ.J,,,,,2011-09-30T00:00:00Z,848340230.9,0.124280725,FY2011,9/30/11,USD,ZAR,,,,,,,,,,2.259258971,,105638616.5,1990725126,16.79239459
