,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Perm Id,Country of Headquarters
3450,NTCJ.J,3.26,2000-12-31T00:00:00Z,34414034225,
3451,NTCJ.J,2.19,2000-12-31T00:00:00Z,,
3452,NTCJ.J,1.0,2000-12-31T00:00:00Z,4296293277,
3453,NTCJ.J,0.84,2000-12-31T00:00:00Z,,
3454,NTCJ.J,0.81,2000-12-31T00:00:00Z,,
3455,NTCJ.J,0.73,2000-12-31T00:00:00Z,,
3456,NTCJ.J,0.67,2000-12-31T00:00:00Z,,
3457,NTCJ.J,0.6621,2000-12-31T00:00:00Z,5001446537,
3458,NTCJ.J,0.09,2000-12-31T00:00:00Z,4298409344,
3459,NTCJ.J,0.05,2000-12-31T00:00:00Z,,
3460,NTCJ.J,0.0205,2000-12-31T00:00:00Z,5000313307,
3461,NTCJ.J,0.0004,2000-12-31T00:00:00Z,,
3462,NTCJ.J,0.0,1999-03-31T00:00:00Z,5000128439,
3463,NTCJ.J,,,,
3464,NTCJ.J,29.7,1999-10-31T00:00:00Z,5000854298,
3465,NTCJ.J,9.7,1999-10-31T00:00:00Z,4297902883,
3466,NTCJ.J,3.58,1999-12-31T00:00:00Z,,
3467,NTCJ.J,3.52,1999-10-31T00:00:00Z,5055412002,
3468,NTCJ.J,2.93,1999-10-31T00:00:00Z,34414034225,
3469,NTCJ.J,0.67,1999-10-31T00:00:00Z,,
3470,NTCJ.J,0.61,1999-10-31T00:00:00Z,,
3471,NTCJ.J,0.38,1998-03-31T00:00:00Z,,
3472,NTCJ.J,0.0066,1999-12-31T00:00:00Z,,
3473,NTCJ.J,0.0,1999-03-31T00:00:00Z,5000128439,
3474,NTCJ.J,0.0,1999-12-31T00:00:00Z,,
3475,NTCJ.J,,,,
3476,NTCJ.J,,,,
3477,NTCJ.J,,,,
3478,NTCJ.J,,,,
3479,NTCJ.J,,,,
3480,NTCJ.J,,,,
3481,NTCJ.J,57.88,1998-08-03T00:00:00Z,5000854298,
3482,NTCJ.J,9.75,1998-08-03T00:00:00Z,5000128439,
3483,NTCJ.J,8.48,1998-08-03T00:00:00Z,34414034225,
3484,NTCJ.J,5.82,1998-12-31T00:00:00Z,,
3485,NTCJ.J,6.39,1998-08-03T00:00:00Z,5055412002,
3486,NTCJ.J,1.69,1998-08-03T00:00:00Z,,
3487,NTCJ.J,1.17,1998-06-30T00:00:00Z,,
3488,NTCJ.J,0.38,1998-03-31T00:00:00Z,,
3489,NTCJ.J,0.0087,1998-12-31T00:00:00Z,,
3490,NTCJ.J,,,,
3491,NTCJ.J,,,,
3492,NTCJ.J,,,,
3493,NTCJ.J,,,,
3494,NTCJ.J,,,,
3495,NTCJ.J,,,,
3496,NTCJ.J,,,,
3497,NTCJ.J,,,,
3498,NTS.ZI,,,,Zimbabwe
3499,NWLJ.J,14.51,2000-09-30T00:00:00Z,5000854298,South Africa
3500,NWLJ.J,14.03,2000-09-30T00:00:00Z,4297902883,
3501,NWLJ.J,3.61,2000-09-30T00:00:00Z,4297021561,
3502,NWLJ.J,1.15,2000-12-31T00:00:00Z,,
3503,NWLJ.J,0.07,2000-12-31T00:00:00Z,,
3504,NWLJ.J,0.0,1999-12-31T00:00:00Z,,
3505,NWLJ.J,,,,
3506,NWLJ.J,,,,
3507,NWLJ.J,23.24,1999-09-30T00:00:00Z,5000854298,
3508,NWLJ.J,11.8,1999-09-30T00:00:00Z,4297902883,
3509,NWLJ.J,4.2,1999-09-30T00:00:00Z,4297021561,
3510,NWLJ.J,0.57,1999-12-31T00:00:00Z,,
3511,NWLJ.J,0.16,1999-12-31T00:00:00Z,,
3512,NWLJ.J,0.02,1998-12-31T00:00:00Z,,
3513,NWLJ.J,0.0,1999-12-31T00:00:00Z,,
3514,NWLJ.J,0.0,1998-03-31T00:00:00Z,,
3515,NWLJ.J,60.26,1998-08-03T00:00:00Z,5000854298,
3516,NWLJ.J,2.91,1998-08-03T00:00:00Z,4297021561,
3517,NWLJ.J,1.7,1998-08-03T00:00:00Z,4297902883,
3518,NWLJ.J,0.02,1998-12-31T00:00:00Z,,
3519,NWLJ.J,0.0,1998-03-31T00:00:00Z,,
3520,NWLJ.J,,,,
3521,NWLJ.J,,,,
3522,NWLJ.J,,,,
3523,OASJ.J,,,,South Africa
3524,OKZ.ZI,,,,Zimbabwe
3525,OKOMUOI.LG,,,,Luxembourg
3526,OLGJ.J,6.49,2000-09-30T00:00:00Z,,South Africa
3527,OLGJ.J,1.1681,2000-09-30T00:00:00Z,5000854298,
3528,OLGJ.J,0.0,2000-05-31T00:00:00Z,,
3529,OLGJ.J,0.0,1999-07-31T00:00:00Z,,
3530,OLGJ.J,0.0,2000-09-30T00:00:00Z,,
3531,OLGJ.J,0.0,1999-07-31T00:00:00Z,,
3532,OLGJ.J,0.0,1999-07-31T00:00:00Z,4297902883,
3533,OLGJ.J,0.0,2000-09-30T00:00:00Z,,
3534,OLGJ.J,0.0,2000-05-31T00:00:00Z,5001447542,
3535,OLGJ.J,,,,
3536,OLGJ.J,9.4367,1999-08-31T00:00:00Z,,
3537,OLGJ.J,4.8708,1998-06-30T00:00:00Z,,
3538,OLGJ.J,1.7215,1999-08-31T00:00:00Z,5000854298,
3539,OLGJ.J,1.1053,1999-08-31T00:00:00Z,,
3540,OLGJ.J,0.8044,1999-08-31T00:00:00Z,5001447542,
3541,OLGJ.J,0.0,1999-07-31T00:00:00Z,,
3542,OLGJ.J,0.0,1999-07-31T00:00:00Z,,
3543,OLGJ.J,0.0,1999-07-31T00:00:00Z,4297902883,
3544,OLGJ.J,,,,
3545,OLGJ.J,,,,
3546,OLGJ.J,23.4711,1998-08-03T00:00:00Z,5000854298,
3547,OLGJ.J,17.378,1998-08-03T00:00:00Z,5001447542,
3548,OLGJ.J,4.8708,1998-06-30T00:00:00Z,,
3549,OLGJ.J,4.0832,1998-08-03T00:00:00Z,4297902883,
3550,OLGJ.J,,,,
3551,OLGJ.J,,,,
3552,OLGJ.J,,,,
3553,OLGJ.J,,,,
3554,OLGJ.J,,,,
3555,OLGJ.J,,,,
3556,OMUJ.J,5.745,2000-12-13T00:00:00Z,5000001140,South Africa
3557,OMUJ.J,1.3521,2000-01-18T00:00:00Z,4297592696,
3558,OMUJ.J,0.3891,2000-12-13T00:00:00Z,5000001345,
3559,OMUJ.J,0.1832,2000-12-13T00:00:00Z,4296080922,
3560,OMUJ.J,0.1748,2000-12-13T00:00:00Z,4296436957,
3561,OMUJ.J,0.1337,2000-12-31T00:00:00Z,,
3562,OMUJ.J,0.1314,2000-02-08T00:00:00Z,,
3563,OMUJ.J,0.0952,2000-12-13T00:00:00Z,5035522248,
3564,OMUJ.J,0.0823,2000-12-13T00:00:00Z,5001448843,
3565,OMUJ.J,0.0547,2000-12-13T00:00:00Z,5001448720,
3566,OMUJ.J,0.0513,2000-12-13T00:00:00Z,5000173566,
3567,OMUJ.J,0.0443,2000-12-31T00:00:00Z,4298409344,
3568,OMUJ.J,0.0408,2000-12-31T00:00:00Z,5000003190,
3569,OMUJ.J,0.038,2000-12-13T00:00:00Z,,
3570,OMUJ.J,0.0348,2000-04-11T00:00:00Z,,
3571,OMUJ.J,0.0332,2000-03-14T00:00:00Z,,
3572,OMUJ.J,0.0297,2000-12-13T00:00:00Z,48471674655,
3573,OMUJ.J,0.0285,2000-12-31T00:00:00Z,,
3574,OMUJ.J,0.0283,2000-12-13T00:00:00Z,48471683334,
3575,OMUJ.J,0.0278,2000-08-14T00:00:00Z,5000264297,
3576,OMUJ.J,0.0256,2000-12-13T00:00:00Z,5001448819,
3577,OMUJ.J,0.0251,2000-12-13T00:00:00Z,4297020509,
3578,OMUJ.J,0.0239,2000-12-13T00:00:00Z,5000076274,
3579,OMUJ.J,0.0233,2000-10-10T00:00:00Z,,
3580,OMUJ.J,0.0219,2000-01-17T00:00:00Z,5001195974,
3581,OMUJ.J,0.0204,2000-07-08T00:00:00Z,,
3582,OMUJ.J,0.0197,2000-12-13T00:00:00Z,5001448883,
3583,OMUJ.J,0.0189,1999-12-02T00:00:00Z,5000064072,
3584,OMUJ.J,0.0189,1999-11-04T00:00:00Z,,
3585,OMUJ.J,0.0182,2000-12-31T00:00:00Z,,
3586,OMUJ.J,0.0179,2000-12-13T00:00:00Z,,
3587,OMUJ.J,0.0182,2000-02-08T00:00:00Z,4297894660,
3588,OMUJ.J,0.0162,2000-12-13T00:00:00Z,5001448833,
3589,OMUJ.J,0.0157,2000-12-13T00:00:00Z,5000007993,
3590,OMUJ.J,0.0155,2000-12-13T00:00:00Z,5001448714,
3591,OMUJ.J,0.0155,2000-12-13T00:00:00Z,4296340014,
3592,OMUJ.J,0.016,2000-01-17T00:00:00Z,4296411956,
3593,OMUJ.J,0.0151,2000-12-13T00:00:00Z,5001448957,
3594,OMUJ.J,0.0155,2000-03-14T00:00:00Z,,
3595,OMUJ.J,0.0154,2000-11-08T00:00:00Z,5000025620,
3596,OMUJ.J,0.0148,2000-12-31T00:00:00Z,5000036127,
3597,OMUJ.J,0.0151,2000-03-14T00:00:00Z,,
3598,OMUJ.J,0.0151,2000-03-14T00:00:00Z,,
3599,OMUJ.J,0.0136,2000-12-31T00:00:00Z,,
3600,OMUJ.J,0.0135,2000-12-31T00:00:00Z,4297874637,
3601,OMUJ.J,0.0089,2000-12-31T00:00:00Z,,
3602,OMUJ.J,0.0052,2000-12-31T00:00:00Z,,
3603,OMUJ.J,0.0049,2000-12-31T00:00:00Z,,
3604,OMUJ.J,0.0037,2000-12-31T00:00:00Z,5000055064,
3605,OMUJ.J,0.0031,2000-12-31T00:00:00Z,,
3606,OMUJ.J,0.0028,2000-12-31T00:00:00Z,5000313307,
3607,OMUJ.J,0.0023,2000-06-30T00:00:00Z,,
3608,OMUJ.J,0.0017,2000-12-31T00:00:00Z,5000037782,
3609,OMUJ.J,0.0014,2000-12-31T00:00:00Z,,
3610,OMUJ.J,0.0014,2000-12-31T00:00:00Z,,
3611,OMUJ.J,0.0014,2000-12-31T00:00:00Z,,
3612,OMUJ.J,0.0013,2000-12-31T00:00:00Z,34414113710,
3613,OMUJ.J,0.001,2000-12-31T00:00:00Z,5000042458,
3614,OMUJ.J,0.0009,2000-12-31T00:00:00Z,,
3615,OMUJ.J,0.0009,2000-12-31T00:00:00Z,,
3616,OMUJ.J,0.0003,2000-12-31T00:00:00Z,34423139052,
3617,OMUJ.J,0.0002,2000-12-31T00:00:00Z,34413222635,
3618,OMUJ.J,0.0002,2000-12-31T00:00:00Z,,
3619,OMUJ.J,0.0001,2000-12-31T00:00:00Z,,
3620,OMUJ.J,0.0,2000-12-31T00:00:00Z,5000003930,
3621,OMUJ.J,0.0,2000-12-31T00:00:00Z,,
3622,OMUJ.J,0.0,2000-12-31T00:00:00Z,4297124323,
3623,OMUJ.J,0.0,2000-06-30T00:00:00Z,,
3624,OMUJ.J,0.0,2000-12-31T00:00:00Z,5000667881,
3625,OMUJ.J,0.0,2000-06-30T00:00:00Z,,
3626,OMUJ.J,0.0,2000-06-30T00:00:00Z,5000071982,
3627,OMUJ.J,0.0,2000-06-30T00:00:00Z,5000036827,
3628,OMUJ.J,0.0,2000-09-30T00:00:00Z,5000051932,
3629,OMUJ.J,0.0,2000-06-30T00:00:00Z,,
3630,OMUJ.J,0.0,2000-03-31T00:00:00Z,5000058433,
3631,OMUJ.J,,,,
3632,OMUJ.J,,,,
3633,OMUJ.J,8.8461,1999-12-02T00:00:00Z,5000001140,
3634,OMUJ.J,0.969,1999-12-02T00:00:00Z,4297592696,
3635,OMUJ.J,0.4209,1999-12-02T00:00:00Z,5000001345,
3636,OMUJ.J,0.1527,1999-12-02T00:00:00Z,5001448843,
3637,OMUJ.J,0.125,1999-12-31T00:00:00Z,5000667881,
3638,OMUJ.J,0.123,1999-12-02T00:00:00Z,4296436957,
3639,OMUJ.J,0.1017,1999-12-31T00:00:00Z,,
3640,OMUJ.J,0.0717,1999-12-02T00:00:00Z,,
3641,OMUJ.J,0.0621,1999-12-31T00:00:00Z,,
3642,OMUJ.J,0.0533,1999-12-02T00:00:00Z,4296340014,
3643,OMUJ.J,0.0348,1999-12-02T00:00:00Z,,
3644,OMUJ.J,0.0344,1999-12-31T00:00:00Z,4298409344,
3645,OMUJ.J,0.0329,1999-12-02T00:00:00Z,5001448720,
3646,OMUJ.J,0.0306,1999-12-02T00:00:00Z,5000025620,
3647,OMUJ.J,0.03,1999-12-02T00:00:00Z,48471674655,
3648,OMUJ.J,0.0232,1999-12-31T00:00:00Z,,
3649,OMUJ.J,0.0229,1999-12-02T00:00:00Z,4296411956,
3650,OMUJ.J,0.0191,1999-12-31T00:00:00Z,,
3651,OMUJ.J,0.0189,1999-12-02T00:00:00Z,5000064072,
3652,OMUJ.J,0.0189,1999-11-04T00:00:00Z,,
3653,OMUJ.J,0.0185,1999-12-02T00:00:00Z,,
3654,OMUJ.J,0.0183,1999-12-02T00:00:00Z,,
3655,OMUJ.J,0.0182,1999-12-02T00:00:00Z,4297894660,
3656,OMUJ.J,0.0176,1999-12-02T00:00:00Z,5000173566,
3657,OMUJ.J,0.0167,1999-12-02T00:00:00Z,5035522248,
3658,OMUJ.J,0.0166,1999-12-02T00:00:00Z,5001448957,
3659,OMUJ.J,0.016,1999-12-02T00:00:00Z,5001448714,
3660,OMUJ.J,0.0154,1999-12-31T00:00:00Z,5000076274,
3661,OMUJ.J,0.0145,1999-12-31T00:00:00Z,,
3662,OMUJ.J,0.0141,1999-12-31T00:00:00Z,,
3663,OMUJ.J,0.0138,1999-12-31T00:00:00Z,,
3664,OMUJ.J,0.0096,1999-12-31T00:00:00Z,5000071982,
3665,OMUJ.J,0.0062,1999-12-31T00:00:00Z,5000036827,
3666,OMUJ.J,0.0053,1999-12-31T00:00:00Z,,
3667,OMUJ.J,0.0052,1999-12-31T00:00:00Z,,
3668,OMUJ.J,0.0044,1999-12-31T00:00:00Z,5000058433,
3669,OMUJ.J,0.0038,1999-12-31T00:00:00Z,,
3670,OMUJ.J,0.0029,1999-12-31T00:00:00Z,,
3671,OMUJ.J,0.0014,1999-12-31T00:00:00Z,34414113710,
3672,OMUJ.J,0.001,1999-12-31T00:00:00Z,,
3673,OMUJ.J,0.0009,1999-12-31T00:00:00Z,,
3674,OMUJ.J,0.0007,1999-12-31T00:00:00Z,,
3675,OMUJ.J,0.0005,1999-12-31T00:00:00Z,,
3676,OMUJ.J,0.0002,1999-12-31T00:00:00Z,34413222635,
3677,OMUJ.J,0.0002,1999-12-31T00:00:00Z,,
3678,OMUJ.J,0.0001,1999-08-04T00:00:00Z,,
3679,OMUJ.J,0.0001,1999-12-31T00:00:00Z,,
3680,OMUJ.J,0.0,1999-12-31T00:00:00Z,,
3681,OMUJ.J,,,,
3682,OMUJ.J,,,,
3683,OMUJ.J,,,,
3684,OMUJ.J,,,,
3685,OMUJ.J,,,,
3686,OMUJ.J,,,,
3687,OMUJ.J,,,,
3688,OMUJ.J,,,,
3689,OMUJ.J,,,,
3690,OMUJ.J,,,,
3691,OMUJ.J,,,,
3692,OMUJ.J,,,,
3693,OMUJ.J,,,,
3694,OMUJ.J,,,,
3695,OMUJ.J,,,,
3696,OMUJ.J,,,,
3697,OMUJ.J,,,,
3698,OMUJ.J,,,,
3699,OMUJ.J,,,,
3700,OMUJ.J,,,,
3701,OMUJ.J,,,,
3702,OMUJ.J,,,,
3703,OMUJ.J,,,,
3704,OMUJ.J,,,,
3705,OMUJ.J,,,,
3706,OMUJ.J,,,,
3707,OMUJ.J,,,,
3708,OMUJ.J,,,,
3709,OMUJ.J,,,,
3710,OMUJ.J,,,,
3711,OMUJ.J,,,,
3712,OMUJ.J,,,,
3713,OMUJ.J,,,,
3714,OMUJ.J,,,,
3715,OMUJ.J,,,,
3716,OMUJ.J,,,,
3717,OMUJ.J,,,,
3718,OMUJ.J,,,,
3719,OMUJ.J,,,,
3720,OMUJ.J,,,,
3721,OMUJ.J,,,,
3722,OMUJ.J,,,,
3723,OMUJ.J,,,,
3724,OMUJ.J,,,,
3725,OMUJ.J,,,,
3726,OMUJ.J,,,,
3727,OMUJ.J,,,,
3728,OMUJ.J,,,,
3729,OMUJ.J,,,,
3730,OMUJ.J,,,,
3731,OMUJ.J,,,,
3732,OMUJ.J,,,,
3733,OMUJ.J,,,,
3734,OMUJ.J,,,,
3735,OMUJ.J,,,,
3736,OMUJ.J,,,,
3737,OMUJ.J,,,,
3738,OMUJ.J,,,,
3739,OMUJ.J,,,,
3740,OMUJ.J,,,,
3741,OMUJ.J,,,,
3742,OMUJ.J,,,,
3743,OMUJ.J,,,,
3744,OMUJ.J,,,,
3745,OMUJ.J,,,,
3746,OMUJ.J,,,,
3747,OMUJ.J,,,,
3748,OMUJ.J,,,,
3749,OMUJ.J,,,,
3750,OMUJ.J,,,,
3751,OMUJ.J,,,,
3752,OMUJ.J,,,,
3753,OMUJ.J,,,,
3754,OMUJ.J,,,,
3755,OMUJ.J,,,,
3756,OMUJ.J,,,,
3757,OMUJ.J,,,,
3758,OMUJ.J,,,,
3759,OMUJ.J,,,,
3760,OMUJ.J,,,,
3761,OMUJ.J,,,,
3762,OMUJ.J,,,,
3763,OMUJ.J,,,,
3764,OMUJ.J,,,,
3765,OMUJ.J,,,,
3766,OMUJ.J,,,,
3767,OMUJ.J,,,,
3768,OMUJ.J,,,,
3769,OMUJ.J,,,,
3770,OMUJ.J,,,,
3771,OMUJ.J,,,,
3772,OMUJ.J,,,,
3773,OMUJ.J,,,,
3774,OMUJ.J,,,,
3775,OMUJ.J,,,,
3776,OMUJ.J,,,,
3777,OMUJ.J,,,,
3778,OMUJ.J,,,,
3779,OMUJ.J,,,,
3780,OMUJ.J,,,,
3781,OMUJ.J,,,,
3782,OMUJ.J,,,,
3783,OMUJ.J,,,,
3784,OMUJ.J,,,,
3785,OMUJ.J,,,,
3786,OMUJ.J,,,,
3787,OMNJ.J,12.81,2000-12-31T00:00:00Z,5000854298,South Africa
3788,OMNJ.J,6.29,2000-12-31T00:00:00Z,4297902883,
3789,OMNJ.J,2.29,2000-12-31T00:00:00Z,34413679820,
3790,OMNJ.J,1.66,2000-12-31T00:00:00Z,5055407942,
3791,OMNJ.J,1.32,2000-12-31T00:00:00Z,4296717292,
3792,OMNJ.J,1.1,2000-12-31T00:00:00Z,34413329182,
3793,OMNJ.J,0.91,2000-12-31T00:00:00Z,,
3794,OMNJ.J,0.0,1999-05-31T00:00:00Z,,
3795,OMNJ.J,0.0,1999-03-31T00:00:00Z,5043444994,
3796,OMNJ.J,0.0,1999-05-31T00:00:00Z,5043445914,
3797,OMNJ.J,0.0,2000-06-30T00:00:00Z,,
3798,OMNJ.J,,,,
3799,OMNJ.J,18.4249,1999-09-30T00:00:00Z,5000854298,
3800,OMNJ.J,2.2943,1999-09-30T00:00:00Z,34413679820,
3801,OMNJ.J,1.8861,1999-09-30T00:00:00Z,4297902883,
3802,OMNJ.J,1.6576,1999-09-30T00:00:00Z,5055407942,
3803,OMNJ.J,0.9928,1999-09-30T00:00:00Z,,
3804,OMNJ.J,0.0111,1998-12-31T00:00:00Z,,
3805,OMNJ.J,0.0,1999-05-31T00:00:00Z,,
3806,OMNJ.J,0.0,1999-03-31T00:00:00Z,5043444994,
3807,OMNJ.J,0.0,1999-05-31T00:00:00Z,5043445914,
3808,OMNJ.J,,,,
3809,OMNJ.J,,,,
3810,OMNJ.J,,,,
3811,OMNJ.J,11.5961,1998-08-03T00:00:00Z,5000854298,
3812,OMNJ.J,5.525,1998-08-03T00:00:00Z,5043445914,
3813,OMNJ.J,2.5314,1998-08-03T00:00:00Z,34413679820,
3814,OMNJ.J,1.5125,1998-08-03T00:00:00Z,5043444994,
3815,OMNJ.J,1.2605,1998-07-06T00:00:00Z,,
3816,OMNJ.J,0.0111,1998-12-31T00:00:00Z,,
3817,OMNJ.J,,,,
3818,OMNJ.J,,,,
3819,OMNJ.J,,,,
3820,OMNJ.J,,,,
3821,OMNJ.J,,,,
3822,OMNJ.J,,,,
3823,OREJ.J^L19,,,,South Africa
3824,SLAM.NR,,,,South Africa
3825,PBC.GH,,,,Ghana
3826,NEIMETH.LG,,,,Nigeria
3827,PHARMDE.LG,,,,Nigeria
3828,PIKJ.J,50.97,2000-11-30T00:00:00Z,4295888552,South Africa
3829,PIKJ.J,28.83,2000-11-30T00:00:00Z,5000854298,
3830,PIKJ.J,8.36,2000-11-30T00:00:00Z,4297902883,
3831,PIKJ.J,0.71,2000-11-30T00:00:00Z,4297021561,
3832,PIKJ.J,0.68,2000-11-30T00:00:00Z,,
3833,PIKJ.J,0.03,2000-12-31T00:00:00Z,,
3834,PIKJ.J,0.03,2000-12-31T00:00:00Z,,
3835,PIKJ.J,0.01,2000-12-31T00:00:00Z,,
3836,PIKJ.J,0.01,2000-12-31T00:00:00Z,,
3837,PIKJ.J,0.003,2000-12-31T00:00:00Z,,
3838,PIKJ.J,0.0004,2000-12-31T00:00:00Z,4298409344,
3839,PIKJ.J,0.0,2000-08-31T00:00:00Z,,
3840,PIKJ.J,0.0,2000-03-31T00:00:00Z,4297369644,
3841,PIKJ.J,0.0,2000-06-30T00:00:00Z,5000036827,
3842,PIKJ.J,0.0,2000-09-30T00:00:00Z,5000051932,
3843,PIKJ.J,,,,
3844,PIKJ.J,50.7422,1999-09-30T00:00:00Z,4295888552,
3845,PIKJ.J,19.2,1999-09-30T00:00:00Z,5000854298,
3846,PIKJ.J,8.3,1999-09-30T00:00:00Z,4297902883,
3847,PIKJ.J,0.9047,1999-09-30T00:00:00Z,4297369644,
3848,PIKJ.J,0.85,1998-12-31T00:00:00Z,,
3849,PIKJ.J,0.03,1999-12-31T00:00:00Z,,
3850,PIKJ.J,0.02,1999-12-31T00:00:00Z,5000036827,
3851,PIKJ.J,0.01,1999-12-31T00:00:00Z,,
3852,PIKJ.J,0.0034,1999-12-31T00:00:00Z,,
3853,PIKJ.J,,,,
3854,PIKJ.J,,,,
3855,PIKJ.J,,,,
3856,PIKJ.J,,,,
3857,PIKJ.J,,,,
3858,PIKJ.J,,,,
3859,PIKJ.J,,,,
3860,PIKJ.J,,1998-07-31T00:00:00Z,4295888552,
3861,PIKJ.J,58.03,1998-07-31T00:00:00Z,5000854298,
3862,PIKJ.J,11.88,1998-07-31T00:00:00Z,4297902883,
3863,PIKJ.J,0.85,1998-12-31T00:00:00Z,,
3864,PIKJ.J,0.01,1998-12-31T00:00:00Z,,
3865,PIKJ.J,0.0032,1998-06-30T00:00:00Z,,
3866,PIKJ.J,,,,
3867,PIKJ.J,,,,
3868,PIKJ.J,,,,
3869,PIKJ.J,,,,
3870,PIKJ.J,,,,
3871,PIKJ.J,,,,
3872,PIKJ.J,,,,
3873,PIKJ.J,,,,
3874,PIKJ.J,,,,
3875,PIKJ.J,,,,
3876,UNIF.ZI,,,,Zimbabwe
3877,PMVJ.J,14.3267,2000-06-30T00:00:00Z,5000854298,South Africa
3878,PMVJ.J,5.1536,2000-06-30T00:00:00Z,4297902883,
3879,PMVJ.J,1.5056,2000-06-30T00:00:00Z,4295888655,
3880,PMVJ.J,1.4082,2000-12-31T00:00:00Z,,
3881,PMVJ.J,0.93,2000-06-30T00:00:00Z,,
3882,PMVJ.J,0.723,2000-06-30T00:00:00Z,5035492921,
3883,PMVJ.J,0.4444,2000-06-30T00:00:00Z,5043455375,
3884,PMVJ.J,0.32,2000-12-31T00:00:00Z,4298409344,
3885,PMVJ.J,0.0089,2000-12-31T00:00:00Z,,
3886,PMVJ.J,0.0,2000-03-31T00:00:00Z,,
3887,PMVJ.J,0.0,2000-06-30T00:00:00Z,5055410695,
3888,PMVJ.J,0.0,1999-03-31T00:00:00Z,4295888698,
3889,PMVJ.J,0.0,2000-06-30T00:00:00Z,,
3890,PMVJ.J,0.0,2000-03-31T00:00:00Z,,
3891,PMVJ.J,,,,
3892,PMVJ.J,12.8661,1999-09-30T00:00:00Z,4297902883,
3893,PMVJ.J,10.0474,1999-09-30T00:00:00Z,5000854298,
3894,PMVJ.J,2.1009,1999-09-30T00:00:00Z,4295888655,
3895,PMVJ.J,2.6561,1999-06-30T00:00:00Z,,
3896,PMVJ.J,1.1854,1999-09-30T00:00:00Z,5035492921,
3897,PMVJ.J,1.1686,1999-12-31T00:00:00Z,,
3898,PMVJ.J,1.0995,1999-09-30T00:00:00Z,,
3899,PMVJ.J,0.8598,1999-09-30T00:00:00Z,,
3900,PMVJ.J,0.1185,1999-12-31T00:00:00Z,4298409344,
3901,PMVJ.J,0.1167,1999-12-31T00:00:00Z,,
3902,PMVJ.J,0.0075,1999-12-31T00:00:00Z,,
3903,PMVJ.J,0.0,1999-03-31T00:00:00Z,4295888698,
3904,PMVJ.J,,,,
3905,PMVJ.J,,,,
3906,PMVJ.J,,,,
3907,PMVJ.J,14.6204,1998-08-03T00:00:00Z,5000854298,
3908,PMVJ.J,3.8251,1998-08-03T00:00:00Z,4295888698,
3909,PMVJ.J,1.9942,1998-08-03T00:00:00Z,5035492921,
3910,PMVJ.J,1.7195,1998-08-03T00:00:00Z,,
3911,PMVJ.J,1.5823,1998-12-31T00:00:00Z,,
3912,PMVJ.J,0.0123,1998-12-31T00:00:00Z,,
3913,PMVJ.J,,,,
3914,PMVJ.J,,,,
3915,PMVJ.J,,,,
3916,PMVJ.J,,,,
3917,PMVJ.J,,,,
3918,PMVJ.J,,,,
3919,PMVJ.J,,,,
3920,PMVJ.J,,,,
3921,PMVJ.J,,,,
3922,POLYPRO.LG,,,,Nigeria
3923,PPCJ.J,65.6904,2000-12-31T00:00:00Z,4295888508,South Africa
3924,PPCJ.J,13.6701,2000-12-31T00:00:00Z,5000854298,
3925,PPCJ.J,10.0101,2000-12-31T00:00:00Z,4297902883,
3926,PPCJ.J,0.2192,2000-12-31T00:00:00Z,4298459126,
3927,PPCJ.J,0.1832,2000-12-31T00:00:00Z,,
3928,PPCJ.J,0.0066,2000-12-31T00:00:00Z,,
3929,PPCJ.J,0.002,2000-12-31T00:00:00Z,,
3930,PPCJ.J,,,,
3931,PPCJ.J,,,,
3932,PPCJ.J,63.4124,1999-11-30T00:00:00Z,4295888508,
3933,PPCJ.J,14.3173,1999-11-30T00:00:00Z,5000854298,
3934,PPCJ.J,10.4738,1999-11-30T00:00:00Z,4297902883,
3935,PPCJ.J,0.1893,1998-03-31T00:00:00Z,,
3936,PPCJ.J,0.007,1999-12-31T00:00:00Z,,
3937,PPCJ.J,0.0054,1998-12-31T00:00:00Z,,
3938,PPCJ.J,0.0,1998-06-30T00:00:00Z,,
3939,PPCJ.J,,,,
3940,PPCJ.J,,,,
3941,PPCJ.J,64.3379,1998-08-03T00:00:00Z,4295888508,
3942,PPCJ.J,11.0294,1998-08-03T00:00:00Z,5000854298,
3943,PPCJ.J,4.7815,1998-08-03T00:00:00Z,4297902883,
3944,PPCJ.J,0.1893,1998-03-31T00:00:00Z,,
3945,PPCJ.J,0.0054,1998-12-31T00:00:00Z,,
3946,PPCJ.J,0.0039,1998-06-30T00:00:00Z,,
3947,PPCJ.J,0.0,1998-06-30T00:00:00Z,,
3948,PPCJ.J,,,,
3949,PPCJ.J,,,,
3950,PPEJ.J,,,,South Africa
3951,PPRJ.J,53.2,2000-11-30T00:00:00Z,5035497278,
3952,PPRJ.J,9.41,2000-11-30T00:00:00Z,5000854298,
3953,PPRJ.J,3.79,2000-11-30T00:00:00Z,4297902883,
3954,PPRJ.J,3.15,2000-11-30T00:00:00Z,,
3955,PPRJ.J,2.26,2000-11-30T00:00:00Z,4297021561,
3956,PPRJ.J,2.12,2000-11-30T00:00:00Z,,
3957,PPRJ.J,53.1987,1999-08-31T00:00:00Z,5035497278,
3958,PPRJ.J,7.83,1999-08-31T00:00:00Z,5000854298,
3959,PPRJ.J,3.7,1999-08-31T00:00:00Z,4297902883,
